radius
-1.0
1584255.6387931225
17809986.516349304
49431383.58793939
-1.0
53040485.893640466
3314923.298848282
-1.0
868034.5250112882
324050644.35792625
419502235.23293406
3044924.63570866
-1.0
5929634.49531385
383329.1411920418
3316486.7931893794
211410627.9367185
4069921.744138249
1909793.2106135853
2354597.538554468
1572548.5569185852
3037267.925498366
3121096.5922862175
1903009.7969340794
-1.0
-1.0
-1.0
-1.0
1605601.6253598647
405381.1758302735
-1.0
-1.0
-1.0
561987.2340789418
135668018.510058
913941.2477232999
197978.26110243698
35641503.862230934
-1.0
-1.0
96303.058803451
131473299.92188476
217091679.55891195
5097188.860081003
1561426.27286673
3904309.242587135
662901.6317583658
2397335.70409472
5497735.747776709
1296236.547713743
339353857.28413296
374578498.3035299
-1.0
-1.0
-1.0
5733240.637304967
-1.0
16940180.039436057
29882243.49630392
7395479.935766308
5019688.548015529
2880681.3949993453
398500253.6261435
1356223.9589307357
87317995.73656136
24369727.352495003
10318517.417167366
3966142.5275259702
738669.4023710418
7731553.678384315
-1.0
-1.0
230233214.8149539
216168682.18623844
-1.0
1266536.23668067
255284110.80372375
8126908.126498162
-1.0
205526102.57277086
-1.0
18143251.284472186
715163088.1258969
5409159.451116936
12087672.417856418
1324356.6816139843
5049787.790636807
962060.839703945
1235418.4225746563
234397992.00377658
-1.0
-1.0
5158273.205726034
-1.0
-1.0
-1.0
7509106.0227821395
837378.8171914883
3019208.017547439
6864384.181054332
-1.0
1201844.879772372
4911418.621053274
2442785.1838584
11942862.770928198
662541227.8733903
64910874.68575493
-1.0
677289069.0056486
63360769.036210865
280596179.4731848
34062968.919801
-1.0
29545858.322077412
157645816.6975311
-1.0
-1.0
31535523.971729815
1243133934.7036488
1150774962.2921298
107493867.55042578
19820883.679575793
23931551.914934833
-1.0
30341611.267046683
678277110.7773007
16584230.783899216
31230803.923442546
586707037.5923533
11111495.496515892
-1.0
24244007.800691128
403075731.8836137
30018577.577060133
729033178.3455818
587171105.3879173
-1.0
23137988.92257724
410380967.62712926
8575458.302479219
-1.0
1093976.8214004624
185309281.28211126
708974.4238509028
146115909.8454428
667866.4351225793
843010.5248581083
1600853.0720424936
-1.0
-1.0
-1.0
-1.0
-1.0
498795078.16499907
-1.0
793566.2891072865
126801675.1356516
721148.0193963447
462893.5139851679
91985213.23647147
-1.0
-1.0
-1.0
2766601.4008876984
155808131.60730502
134978128.95439932
203480.17914273817
296133.58542907325
1036837.0951352087
105533285.00943856
-1.0
-1.0
1251959.7352134432
765458.9042396664
682987.9313256305
603645.0365337107
963202.7229823702
260037.19711708484
-1.0
79800909.0099517
244172.35100696314
-1.0
316703.7804040522
222076314.67225525
2132165.72212957
2837587.588286842
-1.0
6611191.304180325
291740702.96903914
378989266.911669
28586604.31082463
8697109.009459341
-1.0
-1.0
-1.0
3122280.2161272466
17264473.438573614
-1.0
-1.0
33080842.288085513
29289120.375299018
46738999.79063633
107007208.48591432
3167195515.090053
-1.0
17591969.976363808
11865005.559713764
2932216.109671357
4259475.229202615
3599451.071518177
307906590.4183974
3537549.3495713393
2367580.4683463043
992214.247548092
3593422.3061523046
9081506.374868378
409046101.7695678
-1.0
-1.0
719325814.8754072
789027962.5022916
3067695.318620116
1799012.0855971826
1009182.9430157474
143828314.1556382
128980387.19576648
120841282.64057952
794407.53324376
552265.3284886461
752835.0972008443
1679206.7803862873
-1.0
-1.0
-1.0
1972599089.97531
1735219312.4918153
169066726.97371262
165715304.08072644
51202178.63825621
26295376.48794664
1289672775.00202
1231473910.1961932
1184470265.445489
66795194.99096004
48129578.82776086
33784583.740270026
23412628.520208765
16407613.917659042
-1.0
-1.0
108173625.16903824
932379182.5533972
84526167.41168745
12301323.072588637
11136454.988330059
850457898.4422251
842387781.0630162
820637380.6554061
15324030.420442939
20480992.773557175
785505851.9523325
32937838.18729608
26929672.706645712
17736212.460479654
9143401.348542916
8124488.452707217
722963557.1923299
26145131.193875015
36899803.47562403
47746497.256303914
8184179.740209109
19235206.47392878
-1.0
8017931.648596084
10400538.915430734
23491153.75263394
648798733.3783916
7667906.255777554
25137067.182808053
-1.0
-1.0
616041144.2643976
609714585.3843068
27083337.29072816
-1.0
32111366.515234794
14538873.386384139
6145585.357949524
16493704.847353794
-1.0
-1.0
5282491.603219809
14924245.118965805
-1.0
11498329.721873235
10300933.622716712
29034909.12643743
19546551.94129369
4655305.345454711
-1.0
10270590.376071788
5013806.031366435
19171968.680009905
9215424.808096223
29466316.73457176
20114509.478631288
20031337.017115157
27947241.803716615
24381068.37170997
17017837.652862057
19930147.413046762
5327534.55642857
-1.0
9526137.877247343
14945575.334565423
18540624.69623927
6768688.80623449
489387314.0985255
485747299.92349833
483586722.9894167
238378764.33441356
1326061.4748120366
233816.6335768451
112011.1476676347
160865.80573153365
-1.0
-1.0
235160.64384395216
369590.7669283289
422705.90818113653
93125133.78178163
553932.038949407
665718.1757592121
-1.0
-1.0
200617.63590315223
178188.6986191484
-1.0
135341.78977464035
429634.1103135977
257421.67334675405
-1.0
-1.0
-1.0
-1.0
298575.57937457174
115813459.35005547
1205195.9689198355
1140307.1924180156
3608232.9993103994
692715.2054975466
729571.1366148252
604868.187306539
164081.35836895893
393503.382616147
68907.16732248734
312223.84184290096
55161406.65169109
60752559.18664998
262628.2851327159
-1.0
567583.7234626461
272339.8589006779
-1.0
24850961.3563879
-1.0
-1.0
11081091.347766438
-1.0
-1.0
-1.0
568256631.257729
116278250.98802626
-1.0
-1.0
-1.0
-1.0
5589235.600365434
533839152.05652815
