radius
-1.0
7940438027.087311
8423358290.62485
552799967.8189557
-1.0
-1.0
1126957950.9781787
2581025710.3659368
5972311726.659868
22924251373.340412
-1.0
22961382748.511433
1362351014.3838513
4406143094.972069
2434963691.077639
-1.0
11003726018.864359
9806543778.338188
190189383.96570197
459895354.28991383
1093934790.5264964
736806282.8550544
986339340.1131229
201381195.03237024
6368041567.690477
180049861.93153074
-1.0
465821894.8999294
382964544.4453995
220530228.71159875
75682118.2113475
5199771018.355231
171041084.28423318
277344264.80916065
-1.0
-1.0
4688358025.114499
4592107275.45666
75292119.15670899
162679911.06818214
-1.0
244593117.8853468
153908545.5076327
-1.0
8718646.739672149
84263346.75221302
4010930601.2663903
254301528.39994404
177940577.51592097
105777611.22694263
3830993255.581735
3712409412.566999
3404326296.2238407
37433166.427338056
-1.0
-1.0
2204546786.8498955
2033742264.5300362
1782146244.8242607
46264341.955042675
1414639333.4987
1296791626.869966
25801332.819488913
17534280.297592193
24439082.340144835
1165687513.483788
4506075.8895000415
17240164.98607987
-1.0
34115894.930722155
20740141.973338503
-1.0
8607298.69356449
36560184.60762127
24494563.932758875
1401257070.0301936
31787004.02546187
13889757.120154766
75762643.2313831
-1.0
200374039.8090991
15782578.008011192
1709329006.7117124
12277411.02600128
25724343.721388087
30788340.621996947
1105555186.1244397
3794813.4367998964
1154216460.2381382
1345949370.872615
9607257.68883589
51841014.72814597
29770100.10332339
-1.0
3603038.1332566952
36736963.82163879
-1.0
-1.0
-1.0
-1.0
5758441204.783718
53294263.79010411
70294679.38498104
1863249260.8297884
26552962.533300754
6191298.183278793
11672144.206727367
2858960980.8048453
3522272741.324598
59483764.866944045
-1.0
141651989.13996086
2438352854.846995
31767677.034657974
28629450.84818376
51012345.48938887
32999221.085087646
43862642.32711591
101904804.96785438
40787661.16736236
27732694.84416885
-1.0
40803666.274253696
113452737.0450232
-1.0
195423478.5286485
3386107066.3196726
-1.0
-1.0
202820228.7430462
-1.0
340282924.9745264
-1.0
1948743914.513312
26973953.902242325
105605881.20893154
28327872.148175936
1442573519.2790396
14286798.392843138
-1.0
-1.0
2611852.806000842
15983616.716532653
300075771.86043614
73524749.67942902
12532801.60930758
27393367.184086088
6776612.915914986
33804208.9229257
195774719.71334243
151392500.73905239
2884625.623274787
40504790.45703181
22707458.0191634
1245128606.951941
35185195.73669993
23681701.13348487
1554589720.7148957
1718477751.8608696
1954942209.3353856
59715052.453878194
35237894.381805986
607526125.7493376
6571098.049619285
24239225.51413606
544251124.9280051
6630486884.952512
396696158.922217
-1.0
1230843661.6701865
587595345.7313232
55218317.65526416
-1.0
1339087797.3911438
528462449.67787504
364109946.660143
7268136681.040236
7473731978.022167
130079759.87066072
